GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);VAICO;ZF;ORIGINAL Sch?ferbarthold;FEBI BILSTEIN;TCMATIC;SWAG;TRUCKTEC AUTOMOTIVE;HENGST FILTER;AIC;MEYLE
Teilesatz, Automatikgetriebe-?lwechsel;4921;143274;33;0,0739;3;2;1;0;6;0;0;1;1;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;109297;54;0,121;3;2;0;2;4;2;0;0;4;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;33435;82;0,1837;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32621;2;0,0045;4;0;0;0;2;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;31023;2;0,0045;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;108615;11;0,0246;5;4;0;3;6;2;0;2;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;108648;144;0,3226;11;4;0;2;9;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;114869;3;0,0067;5;2;0;1;6;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;106378;4;0,009;6;0;0;0;5;0;0;1;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;114486;135;0,3024;6;2;2;2;6;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;19860;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;146111;1;0,0022;3;2;1;0;6;0;0;1;1;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;131604;2;0,0045;4;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22836;3;0,0067;5;0;0;1;3;1;0;2;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;24496;7;0,0157;2;2;0;1;4;1;0;1;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;143388;1;0,0022;3;2;1;1;3;0;0;1;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;147586;1;0,0022;2;2;0;1;3;1;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59220;3;0,0067;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;3253;1;0,0022;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;19789;15;0,0336;7;2;0;1;4;1;0;1;7;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;32857;1;0,0022;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32088;4;0,009;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115158;22;0,0493;6;0;0;1;5;1;0;2;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;126958;1;0,0022;2;2;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11746;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;963;1;0,0022;4;2;0;1;10;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;57259;5;0,0112;7;5;0;3;8;3;0;1;9;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;134276;16;0,0358;2;2;0;2;6;2;0;2;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;34927;5;0,0112;3;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;17280;6;0,0134;5;2;0;2;6;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;119523;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;5932;1;0,0022;7;2;0;1;13;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;1400;1;0,0022;3;0;0;0;12;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30487;2;0,0045;4;2;0;0;6;0;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;57291;1;0,0022;3;3;0;2;4;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;108002;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;119326;1;0,0022;2;3;0;0;0;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106480;1;0,0022;2;0;0;0;4;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58509;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;56167;1;0,0022;4;0;0;0;2;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;108850;4;0,009;0;0;0;0;3;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;18761;9;0,0202;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;131369;51;0,1143;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;101156;22;0,0493;4;0;0;0;2;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136489;5;0,0112;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;9500;2;0,0045;4;2;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;139287;1;0,0022;3;5;1;2;3;2;0;0;0;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;126896;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;143095;2;0,0045;0;0;0;1;3;1;0;0;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17189;6;0,0134;7;2;0;1;4;1;0;1;9;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;28173;1;0,0022;4;0;0;0;1;0;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;145155;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;109492;1;0,0022;4;0;0;0;2;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;11330;5;0,0112;4;0;0;0;6;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;134289;14;0,0314;5;0;0;1;6;0;0;0;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;144934;2;0,0045;2;1;0;1;3;0;0;0;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;125157;28;0,0627;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11832;2;0,0045;2;3;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;33434;12;0,0269;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;133248;6;0,0134;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136391;5;0,0112;0;4;0;0;6;0;0;0;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;23050;5;0,0112;5;2;0;1;9;1;1;1;3;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;109519;4;0,009;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19806;6;0,0134;2;2;0;1;3;1;0;1;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;106297;5;0,0112;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;145089;7;0,0157;6;4;0;0;6;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;3257;26;0,0582;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;58764;8;0,0179;6;0;0;1;5;1;0;2;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;116959;1;0,0022;6;2;2;2;6;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;18572;5;0,0112;5;2;0;0;9;0;1;1;3;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;11160;2;0,0045;2;0;0;1;3;1;0;1;5;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;127986;26;0,0582;2;2;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;107497;9;0,0202;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19475;7;0,0157;4;2;0;1;12;1;0;2;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;145289;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107892;23;0,0515;2;0;0;1;3;1;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;28160;2;0,0045;4;2;0;1;4;1;0;1;4;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;55120;6;0,0134;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135342;6;0,0134;7;0;0;0;3;0;0;1;0;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;114570;1;0,0022;3;2;0;1;3;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;14002;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;7543;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;134022;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132930;2;0,0045;0;0;0;0;10;0;0;0;0;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;9099;1;0,0022;6;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;137058;4;0,009;7;0;0;0;5;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;106296;2;0,0045;3;3;0;2;4;2;1;0;4;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;59610;1;0,0022;5;4;0;1;6;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16594;50;0,112;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;132083;2;0,0045;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;157842;1;0,0022;7;2;0;1;13;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132316;2;0,0045;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;108128;1;0,0022;0;0;0;1;0;1;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;302;4;0,009;3;0;0;0;3;0;0;0;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;133872;3;0,0067;3;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;138771;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131651;33;0,0739;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;7507;4;0,009;6;5;0;3;8;3;0;1;9;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;28229;11;0,0246;4;0;0;0;6;0;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;112369;5;0,0112;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;31030;3;0,0067;3;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;57598;2;0,0045;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23461;5;0,0112;10;5;0;2;8;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;10335;7;0,0157;6;3;0;2;4;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;17417;5;0,0112;4;2;0;0;4;0;0;0;4;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;135059;1;0,0022;0;0;0;0;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;107919;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11980;4;0,009;3;0;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32903;1;0,0022;4;3;0;3;4;3;0;1;5;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;10064;3;0,0067;2;0;0;0;3;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;105893;12;0,0269;3;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;140922;1;0,0022;2;2;0;1;3;1;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16697;4;0,009;3;2;0;0;3;0;1;1;3;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;122820;3;0,0067;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116681;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;26831;1;0,0022;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;19159;2;0,0045;2;0;0;0;4;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;117842;2;0,0045;3;2;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;117400;19;0,0426;9;5;2;3;10;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;32051;1;0,0022;5;2;0;1;9;1;1;1;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;108431;3;0,0067;8;0;0;0;9;0;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;117341;4;0,009;2;3;0;0;6;0;1;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;32679;1;0,0022;6;3;0;2;8;2;0;0;14;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;132313;3;0,0067;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;137129;9;0,0202;0;2;0;1;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;118484;1;0,0022;4;0;0;0;2;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;148346;1;0,0022;2;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31035;4;0,009;3;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;146489;1;0,0022;4;0;0;0;0;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;5723;1;0,0022;0;0;0;1;6;1;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32625;20;0,0448;4;0;0;0;2;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;100941;3;0,0067;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16049;4;0,009;2;0;0;0;6;0;0;0;4;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;111073;2;0,0045;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114875;1;0,0022;5;2;0;1;6;1;0;1;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;145236;4;0,009;0;2;0;1;0;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132947;22;0,0493;7;0;0;0;6;0;0;2;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;12470;2;0,0045;2;3;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;108559;2;0,0045;8;0;0;1;9;1;0;3;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;815;3;0,0067;6;0;0;0;6;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141374;1;0,0022;3;2;1;1;3;0;0;1;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;137606;1;0,0022;0;3;0;1;12;0;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;56872;1;0,0022;2;0;0;1;3;1;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;120245;10;0,0224;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100800;15;0,0336;4;0;0;0;2;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;120741;4;0,009;3;2;1;1;3;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;8354;2;0,0045;3;2;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;107350;11;0,0246;8;0;0;1;7;1;0;3;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32087;9;0,0202;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;15915;1;0,0022;0;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;113348;2;0,0045;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59471;3;0,0067;3;5;0;3;4;3;0;1;1;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;34975;2;0,0045;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;121495;2;0,0045;9;0;0;0;10;0;0;3;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;136526;7;0,0157;4;2;0;1;4;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;122033;1;0,0022;2;0;0;0;3;0;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100037;27;0,0605;3;0;0;1;3;1;0;2;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;118563;14;0,0314;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;135176;2;0,0045;7;0;0;0;7;0;0;2;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;13164;1;0,0022;4;2;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;107421;1;0,0022;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;138449;6;0,0134;3;2;0;1;3;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;10274;7;0,0157;4;0;0;0;6;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115872;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135946;7;0,0157;3;2;0;1;3;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141269;1;0,0022;0;2;0;1;12;0;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;10313;6;0,0134;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;123313;2;0,0045;4;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;109390;48;0,1075;3;2;0;1;3;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136281;1;0,0022;2;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18571;1;0,0022;2;0;0;0;3;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;136394;15;0,0336;2;4;0;0;6;0;0;0;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;55153;1;0,0022;0;0;0;0;0;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8843;2;0,0045;0;2;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;58562;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108764;2;0,0045;1;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100039;3;0,0067;6;0;0;0;5;0;0;1;2;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;137587;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;817;2;0,0045;6;0;0;0;9;0;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;110025;21;0,047;2;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;144084;12;0,0269;3;2;0;1;8;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;107970;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59001;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108027;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;3815;1;0,0022;4;2;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;141267;21;0,047;3;2;1;0;12;0;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;26643;1;0,0022;2;0;0;1;3;1;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;28600;3;0,0067;0;2;0;0;0;0;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18560;1;0,0022;6;2;0;0;3;0;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;18244;2;0,0045;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116224;1;0,0022;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;61;1;0,0022;3;0;0;0;6;0;0;0;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;143282;4;0,009;3;2;1;0;6;0;0;1;1;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;23282;27;0,0605;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;145599;10;0,0224;6;2;0;1;5;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;24494;1;0,0022;2;2;0;1;3;1;0;1;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;22936;50;0,112;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59808;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;142426;2;0,0045;0;0;0;0;0;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;30991;1;0,0022;3;0;0;0;3;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120725;143;0,3204;6;2;2;2;3;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;106408;23;0,0515;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16809;1;0,0022;0;0;0;0;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18989;3;0,0067;2;2;0;1;3;1;0;1;6;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132517;6;0,0134;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;10247;2;0,0045;2;2;0;0;3;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10523;4;0,009;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136493;5;0,0112;4;2;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;144694;1;0,0022;0;2;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135621;1;0,0022;0;0;0;0;1;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;16880;1;0,0022;2;2;0;0;6;0;0;0;4;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;143268;1;0,0022;7;0;0;0;3;0;0;0;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;112021;4;0,009;4;0;0;0;1;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;55125;7;0,0157;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;143838;6;0,0134;0;2;0;1;2;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;15532;3;0,0067;3;2;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100942;85;0,1904;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;17172;7;0,0157;3;2;0;2;5;1;0;1;3;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;138888;1;0,0022;3;2;1;1;3;0;0;1;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;142866;1;0,0022;0;0;0;0;1;0;0;0;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;120518;2;0,0045;2;3;0;1;3;1;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;137798;1;0,0022;0;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;56026;4;0,009;3;2;0;0;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141273;1;0,0022;0;2;0;0;12;0;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;119701;18;0,0403;5;0;0;2;6;1;0;1;6;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;128188;7;0,0157;2;2;0;1;3;1;0;1;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;8833;2;0,0045;4;2;0;1;10;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;15464;1;0,0022;0;0;0;1;6;1;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58252;2;0,0045;3;2;0;0;3;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18675;14;0,0314;9;2;0;1;15;1;0;0;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;107971;87;0,1949;2;0;0;1;3;1;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;33682;2;0,0045;4;0;0;0;2;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18883;3;0,0067;7;3;0;2;4;2;0;0;13;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;144058;1;0,0022;0;0;0;0;6;0;0;0;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;18705;1;0,0022;7;0;0;2;8;2;0;0;13;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;101150;7;0,0157;4;0;0;0;14;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;56902;2;0,0045;4;0;0;0;2;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;24467;1;0,0022;2;0;0;0;3;0;0;0;5;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31360;2;0,0045;5;3;0;0;6;0;1;2;5;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;124784;2;0,0045;4;1;0;1;6;1;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;113434;12;0,0269;2;3;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;142570;3;0,0067;4;4;0;0;6;0;0;1;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;18387;11;0,0246;5;4;0;2;3;1;0;1;7;3
